record_id,qa_status,source_id,focus_agent_id,state,locale,resolution,path,reviewed_slot_1_agent,reviewed_slot_2_agent,reviewed_slot_3_agent,suggested_slot_1_agent,suggested_slot_2_agent,suggested_slot_3_agent,reviewed_unknown_flag,suggested_unknown_flag,suggested_confidence
frame-cv_recent_001-cv_recent_001_001-precheck-005776,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005776.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.4177; slot_2_agent:0.6363; slot_3_agent:0.5483
frame-cv_recent_001-cv_recent_001_001-precheck-005795,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005795.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.5068; slot_2_agent:0.548; slot_3_agent:0.5498
frame-cv_recent_001-cv_recent_001_001-precheck-005833,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005833.jpg,,,,agent_vivian,unknown,agent_nicole,,false,slot_1_agent:0.5036; slot_2_agent:0.5236; slot_3_agent:0.5355
frame-cv_recent_001-cv_recent_001_001-precheck-005871,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005871.jpg,,,,unknown,agent_vivian,agent_vivian,,true,slot_1_agent:0.2943; slot_2_agent:0.6245; slot_3_agent:0.6168
frame-cv_recent_001-cv_recent_001_001-precheck-005890,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005890.jpg,,,,unknown,agent_vivian,agent_vivian,,true,slot_1_agent:0.201; slot_2_agent:0.6572; slot_3_agent:0.5192
frame-cv_recent_001-cv_recent_001_001-precheck-005909,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005909.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.5329; slot_2_agent:0.6569; slot_3_agent:0.5497
frame-cv_recent_001-cv_recent_001_001-precheck-005928,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005928.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5149; slot_2_agent:0.6376; slot_3_agent:0.5498
frame-cv_recent_001-cv_recent_001_001-precheck-005947,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005947.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5962; slot_2_agent:0.663; slot_3_agent:0.63
frame-cv_recent_001-cv_recent_001_001-precheck-005966,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005966.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5493; slot_2_agent:0.3721; slot_3_agent:0.5488
frame-cv_recent_001-cv_recent_001_001-precheck-006004,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006004.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.5197; slot_2_agent:0.5202; slot_3_agent:0.5497
frame-cv_recent_001-cv_recent_001_001-precheck-006042,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006042.jpg,,,,unknown,agent_vivian,unknown,,true,slot_1_agent:0.5497; slot_2_agent:0.6407; slot_3_agent:0.2307
frame-cv_recent_001-cv_recent_001_001-precheck-006061,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006061.jpg,,,,agent_vivian,unknown,unknown,,false,slot_1_agent:0.4802; slot_2_agent:0.517; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-006099,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006099.jpg,,,,agent_vivian,agent_nicole,agent_vivian,,false,slot_1_agent:0.5122; slot_2_agent:0.6526; slot_3_agent:0.5891
frame-cv_recent_001-cv_recent_001_001-precheck-006118,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006118.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.5161; slot_2_agent:0.6263; slot_3_agent:0.5416
frame-cv_recent_001-cv_recent_001_001-precheck-006137,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006137.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.424; slot_2_agent:0.6714; slot_3_agent:0.4351
frame-cv_recent_001-cv_recent_001_001-precheck-006156,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006156.jpg,,,,unknown,agent_nicole,agent_vivian,,false,slot_1_agent:0.5486; slot_2_agent:0.632; slot_3_agent:0.5223
frame-cv_recent_001-cv_recent_001_001-precheck-006175,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006175.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.4782; slot_2_agent:0.5761; slot_3_agent:0.6049
frame-cv_recent_001-cv_recent_001_001-precheck-006213,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006213.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.6026; slot_2_agent:0.615; slot_3_agent:0.5182
frame-cv_recent_001-cv_recent_001_001-precheck-006232,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006232.jpg,,,,agent_nicole,agent_nicole,agent_vivian,,false,slot_1_agent:0.5818; slot_2_agent:0.6299; slot_3_agent:0.5884
frame-cv_recent_001-cv_recent_001_001-precheck-006270,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006270.jpg,,,,unknown,unknown,agent_nicole,,false,slot_1_agent:0.55; slot_2_agent:0.55; slot_3_agent:0.6177
frame-cv_recent_001-cv_recent_001_001-precheck-006289,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006289.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.55; slot_2_agent:0.6689; slot_3_agent:0.4759
frame-cv_recent_001-cv_recent_001_001-precheck-006346,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006346.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5088; slot_2_agent:0.6005; slot_3_agent:0.6577
frame-cv_recent_001-cv_recent_001_001-precheck-006365,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006365.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5493; slot_2_agent:0.6534; slot_3_agent:0.6028
frame-cv_recent_001-cv_recent_001_001-precheck-006612,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006612.jpg,,,,agent_vivian,agent_vivian,agent_nicole,,false,slot_1_agent:0.3404; slot_2_agent:0.6362; slot_3_agent:0.4798
frame-cv_recent_001-cv_recent_001_001-precheck-006631,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006631.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5118; slot_2_agent:0.5399; slot_3_agent:0.5447
frame-cv_recent_001-cv_recent_001_001-precheck-006688,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f006688.jpg,,,,unknown,agent_vivian,agent_vivian,,false,slot_1_agent:0.55; slot_2_agent:0.694; slot_3_agent:0.5542
frame-cv_recent_002-cv_recent_002_001-inrun-000000,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000000.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.5498; slot_2_agent:0.5499; slot_3_agent:0.55
frame-cv_recent_002-cv_recent_002_001-inrun-000033,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000033.jpg,,,,agent_lycaon,agent_lycaon,agent_nicole,,false,slot_1_agent:0.7027; slot_2_agent:0.5266; slot_3_agent:0.6241
frame-cv_recent_002-cv_recent_002_001-inrun-000066,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000066.jpg,,,,agent_nicole,agent_vivian,agent_nicole,,false,slot_1_agent:0.6805; slot_2_agent:0.6454; slot_3_agent:0.5331
frame-cv_recent_002-cv_recent_002_001-inrun-000099,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000099.jpg,,,,agent_lycaon,unknown,agent_nicole,,false,slot_1_agent:0.647; slot_2_agent:0.3306; slot_3_agent:0.5636
frame-cv_recent_002-cv_recent_002_001-inrun-000132,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000132.jpg,,,,agent_lycaon,agent_lycaon,agent_nicole,,false,slot_1_agent:0.7116; slot_2_agent:0.5713; slot_3_agent:0.6115
frame-cv_recent_002-cv_recent_002_001-inrun-000165,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000165.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.6215; slot_2_agent:0.6214; slot_3_agent:0.5697
frame-cv_recent_002-cv_recent_002_001-inrun-000231,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000231.jpg,,,,agent_nicole,agent_lycaon,agent_lycaon,,false,slot_1_agent:0.66; slot_2_agent:0.6652; slot_3_agent:0.5784
frame-cv_recent_002-cv_recent_002_001-inrun-000264,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000264.jpg,,,,agent_nicole,agent_lycaon,unknown,,false,slot_1_agent:0.667; slot_2_agent:0.7015; slot_3_agent:0.4697
frame-cv_recent_002-cv_recent_002_001-inrun-000297,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000297.jpg,,,,agent_nicole,agent_vivian,unknown,,false,slot_1_agent:0.6502; slot_2_agent:0.6489; slot_3_agent:0.548
frame-cv_recent_002-cv_recent_002_001-inrun-000330,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000330.jpg,,,,agent_nicole,agent_vivian,unknown,,true,slot_1_agent:0.6703; slot_2_agent:0.6891; slot_3_agent:0.2592
frame-cv_recent_002-cv_recent_002_001-inrun-000363,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000363.jpg,,,,agent_nicole,agent_vivian,agent_vivian,,false,slot_1_agent:0.5275; slot_2_agent:0.6878; slot_3_agent:0.5802
frame-cv_recent_002-cv_recent_002_001-inrun-000396,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000396.jpg,,,,agent_lycaon,agent_vivian,agent_vivian,,false,slot_1_agent:0.6549; slot_2_agent:0.5652; slot_3_agent:0.5975
frame-cv_recent_002-cv_recent_002_001-inrun-000429,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000429.jpg,,,,agent_lycaon,agent_nicole,unknown,,false,slot_1_agent:0.5804; slot_2_agent:0.492; slot_3_agent:0.4107
frame-cv_recent_002-cv_recent_002_001-inrun-000462,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000462.jpg,,,,agent_lycaon,agent_vivian,agent_vivian,,false,slot_1_agent:0.657; slot_2_agent:0.6201; slot_3_agent:0.5451
frame-cv_recent_002-cv_recent_002_001-inrun-000495,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000495.jpg,,,,agent_lycaon,agent_vivian,agent_vivian,,false,slot_1_agent:0.5496; slot_2_agent:0.6807; slot_3_agent:0.6215
frame-cv_recent_002-cv_recent_002_001-inrun-000528,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000528.jpg,,,,unknown,agent_lycaon,agent_nicole,,false,slot_1_agent:0.5467; slot_2_agent:0.663; slot_3_agent:0.6062
frame-cv_recent_002-cv_recent_002_001-inrun-000561,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000561.jpg,,,,unknown,agent_lycaon,agent_vivian,,false,slot_1_agent:0.5245; slot_2_agent:0.5183; slot_3_agent:0.6347
frame-cv_recent_002-cv_recent_002_001-inrun-000594,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000594.jpg,,,,agent_lycaon,agent_lycaon,agent_vivian,,false,slot_1_agent:0.5637; slot_2_agent:0.5912; slot_3_agent:0.6348
frame-cv_recent_002-cv_recent_002_001-inrun-000627,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000627.jpg,,,,agent_nicole,unknown,agent_vivian,,false,slot_1_agent:0.5135; slot_2_agent:0.3981; slot_3_agent:0.5756
frame-cv_recent_002-cv_recent_002_001-inrun-000660,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000660.jpg,,,,unknown,agent_lycaon,unknown,,true,slot_1_agent:0.2795; slot_2_agent:0.6202; slot_3_agent:0.445
frame-cv_recent_002-cv_recent_002_001-inrun-000693,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000693.jpg,,,,agent_lycaon,agent_lycaon,agent_nicole,,false,slot_1_agent:0.3014; slot_2_agent:0.7015; slot_3_agent:0.5685
frame-cv_recent_002-cv_recent_002_001-inrun-000726,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000726.jpg,,,,agent_lycaon,agent_lycaon,agent_vivian,,false,slot_1_agent:0.6233; slot_2_agent:0.6408; slot_3_agent:0.4779
frame-cv_recent_002-cv_recent_002_001-inrun-000759,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000759.jpg,,,,unknown,unknown,agent_vivian,,false,slot_1_agent:0.5449; slot_2_agent:0.467; slot_3_agent:0.522
frame-cv_recent_002-cv_recent_002_001-inrun-000792,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000792.jpg,,,,agent_nicole,unknown,unknown,,false,slot_1_agent:0.6146; slot_2_agent:0.5452; slot_3_agent:0.5223
frame-cv_recent_002-cv_recent_002_001-inrun-000825,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000825.jpg,,,,agent_nicole,agent_lycaon,unknown,,false,slot_1_agent:0.5897; slot_2_agent:0.6331; slot_3_agent:0.4445
frame-cv_recent_002-cv_recent_002_001-inrun-000858,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000858.jpg,,,,agent_nicole,agent_nicole,unknown,,false,slot_1_agent:0.6321; slot_2_agent:0.501; slot_3_agent:0.5474
frame-cv_recent_002-cv_recent_002_001-inrun-000891,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000891.jpg,,,,agent_nicole,unknown,unknown,,false,slot_1_agent:0.6212; slot_2_agent:0.527; slot_3_agent:0.4212
frame-cv_recent_002-cv_recent_002_001-inrun-000924,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000924.jpg,,,,agent_nicole,agent_lycaon,unknown,,false,slot_1_agent:0.5912; slot_2_agent:0.6522; slot_3_agent:0.5499
frame-cv_recent_002-cv_recent_002_001-inrun-000957,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000957.jpg,,,,agent_nicole,unknown,agent_lycaon,,false,slot_1_agent:0.6036; slot_2_agent:0.5141; slot_3_agent:0.3601
frame-cv_recent_002-cv_recent_002_001-inrun-000990,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f000990.jpg,,,,agent_nicole,unknown,agent_vivian,,false,slot_1_agent:0.6103; slot_2_agent:0.5496; slot_3_agent:0.5898
frame-cv_recent_002-cv_recent_002_001-inrun-001023,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001023.jpg,,,,agent_nicole,unknown,agent_vivian,,false,slot_1_agent:0.6433; slot_2_agent:0.5499; slot_3_agent:0.4331
frame-cv_recent_002-cv_recent_002_001-inrun-001089,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001089.jpg,,,,agent_nicole,agent_vivian,agent_vivian,,false,slot_1_agent:0.6146; slot_2_agent:0.5499; slot_3_agent:0.5826
frame-cv_recent_002-cv_recent_002_001-inrun-001122,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001122.jpg,,,,agent_nicole,agent_vivian,agent_anby,,false,slot_1_agent:0.4723; slot_2_agent:0.5967; slot_3_agent:0.4961
frame-cv_recent_002-cv_recent_002_001-inrun-001155,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001155.jpg,,,,agent_nicole,agent_vivian,agent_vivian,,false,slot_1_agent:0.603; slot_2_agent:0.6217; slot_3_agent:0.5228
frame-cv_recent_002-cv_recent_002_001-inrun-001188,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001188.jpg,,,,agent_nicole,unknown,unknown,,false,slot_1_agent:0.5977; slot_2_agent:0.5263; slot_3_agent:0.55
frame-cv_recent_002-cv_recent_002_001-inrun-001221,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001221.jpg,,,,unknown,agent_vivian,agent_vivian,,false,slot_1_agent:0.5252; slot_2_agent:0.564; slot_3_agent:0.5902
frame-cv_recent_002-cv_recent_002_001-inrun-001254,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001254.jpg,,,,agent_nicole,agent_vivian,agent_vivian,,false,slot_1_agent:0.6293; slot_2_agent:0.6615; slot_3_agent:0.5986
frame-cv_recent_002-cv_recent_002_001-inrun-001287,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001287.jpg,,,,agent_nicole,agent_vivian,unknown,,true,slot_1_agent:0.6464; slot_2_agent:0.5058; slot_3_agent:0.2262
frame-cv_recent_002-cv_recent_002_001-inrun-001320,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001320.jpg,,,,agent_nicole,unknown,agent_nicole,,false,slot_1_agent:0.6145; slot_2_agent:0.4835; slot_3_agent:0.5106
frame-cv_recent_002-cv_recent_002_001-inrun-001386,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001386.jpg,,,,agent_nicole,unknown,agent_nicole,,false,slot_1_agent:0.6207; slot_2_agent:0.5361; slot_3_agent:0.6365
frame-cv_recent_002-cv_recent_002_001-inrun-001419,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001419.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5418; slot_2_agent:0.6277; slot_3_agent:0.508
frame-cv_recent_002-cv_recent_002_001-inrun-001452,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001452.jpg,,,,agent_nicole,unknown,agent_nicole,,false,slot_1_agent:0.5883; slot_2_agent:0.3021; slot_3_agent:0.6198
frame-cv_recent_002-cv_recent_002_001-inrun-001485,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001485.jpg,,,,agent_nicole,agent_vivian,agent_nicole,,false,slot_1_agent:0.6771; slot_2_agent:0.6654; slot_3_agent:0.3844
frame-cv_recent_002-cv_recent_002_001-inrun-001551,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001551.jpg,,,,agent_nicole,agent_vivian,agent_nicole,,false,slot_1_agent:0.6955; slot_2_agent:0.6649; slot_3_agent:0.4863
frame-cv_recent_002-cv_recent_002_001-inrun-001584,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001584.jpg,,,,agent_nicole,unknown,agent_nicole,,false,slot_1_agent:0.6405; slot_2_agent:0.4682; slot_3_agent:0.5944
frame-cv_recent_002-cv_recent_002_001-inrun-001617,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001617.jpg,,,,agent_nicole,agent_nicole,agent_vivian,,false,slot_1_agent:0.67; slot_2_agent:0.594; slot_3_agent:0.5453
frame-cv_recent_002-cv_recent_002_001-inrun-001650,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001650.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.6555; slot_2_agent:0.5285; slot_3_agent:0.6099
frame-cv_recent_002-cv_recent_002_001-inrun-001683,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001683.jpg,,,,agent_nicole,agent_lycaon,agent_nicole,,false,slot_1_agent:0.6181; slot_2_agent:0.5958; slot_3_agent:0.6849
frame-cv_recent_002-cv_recent_002_001-inrun-001848,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001848.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5416; slot_2_agent:0.5746; slot_3_agent:0.4738
frame-cv_recent_002-cv_recent_002_001-inrun-001881,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001881.jpg,,,,unknown,agent_nicole,agent_vivian,,false,slot_1_agent:0.5495; slot_2_agent:0.6196; slot_3_agent:0.6369
frame-cv_recent_002-cv_recent_002_001-inrun-001914,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001914.jpg,,,,agent_nicole,agent_vivian,agent_nicole,,false,slot_1_agent:0.682; slot_2_agent:0.6748; slot_3_agent:0.4927
frame-cv_recent_002-cv_recent_002_001-inrun-001947,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001947.jpg,,,,agent_nicole,agent_vivian,unknown,,false,slot_1_agent:0.696; slot_2_agent:0.6243; slot_3_agent:0.55
frame-cv_recent_002-cv_recent_002_001-inrun-001980,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f001980.jpg,,,,unknown,agent_vivian,agent_vivian,,false,slot_1_agent:0.5498; slot_2_agent:0.6428; slot_3_agent:0.6649
frame-cv_recent_002-cv_recent_002_001-inrun-002013,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002013.jpg,,,,agent_nicole,agent_vivian,agent_vivian,,false,slot_1_agent:0.3754; slot_2_agent:0.6217; slot_3_agent:0.5777
frame-cv_recent_002-cv_recent_002_001-inrun-002046,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002046.jpg,,,,agent_nicole,agent_vivian,agent_vivian,,false,slot_1_agent:0.4127; slot_2_agent:0.5846; slot_3_agent:0.5534
frame-cv_recent_002-cv_recent_002_001-inrun-002079,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002079.jpg,,,,agent_nicole,agent_lycaon,unknown,,false,slot_1_agent:0.6317; slot_2_agent:0.6395; slot_3_agent:0.3504
